method,beta,fold,seed,task_id,seen_classes,accuracy,pos_mean,neg_mean,gap_distance
mgp_mgc,4.0,1,3,4,20,0.9875,0.5223034620285034,0.08317095786333084,0.6244690106083454
mgp_mgc,4.0,1,3,5,25,0.985,0.5049934387207031,0.062339477241039276,0.6405231202384015
mgp_mgc,4.0,1,3,6,30,0.9791666666666666,0.4921962320804596,0.05135627090930939,0.6545166525280177
mgp_mgc,4.0,1,3,7,35,0.975,0.49622514843940735,0.060674265027046204,0.6395729324413663
mgp_mgc,4.0,1,3,8,40,0.98125,0.5081446766853333,0.07327186316251755,0.629971032193026
mgp_mgc,4.0,1,3,9,45,0.9666666666666667,0.4869195818901062,0.05035388842225075,0.654829222023735
mgp_mgc,4.0,1,3,10,50,0.9775,0.5002543330192566,0.06880601495504379,0.6307522417138245
zero_shot_clap,0.0,2,3,1,5,1.0,0.546446681022644,0.12026991695165634,0.710359683075839
zero_shot_clap,0.0,2,3,2,10,1.0,0.5459707975387573,0.11554452031850815,0.6570410307790775
zero_shot_clap,0.0,2,3,3,15,0.9666666666666667,0.5372827053070068,0.11905474215745926,0.6499236208900935
zero_shot_clap,0.0,2,3,4,20,0.96875,0.5271919965744019,0.11022254824638367,0.657263078443449
zero_shot_clap,0.0,2,3,5,25,0.975,0.5279326438903809,0.11213956028223038,0.6508687450497287
zero_shot_clap,0.0,2,3,6,30,0.9708333333333333,0.526751697063446,0.11014115065336227,0.6529371662083746
zero_shot_clap,0.0,2,3,7,35,0.9678571428571429,0.5214841365814209,0.11317778378725052,0.6539224220991185
zero_shot_clap,0.0,2,3,8,40,0.96875,0.5279964208602905,0.12056773900985718,0.6455288686290712
zero_shot_clap,0.0,2,3,9,45,0.9694444444444444,0.5236320495605469,0.1198616549372673,0.6429856295992975
zero_shot_clap,0.0,2,3,10,50,0.965,0.5225085020065308,0.1250021606683731,0.6439380653862551
naive_adapter,0.0,2,3,1,5,1.0,0.5308700799942017,-0.12664726376533508,0.7454671007287124
naive_adapter,0.0,2,3,2,10,0.8875,0.45623379945755005,-0.06948868930339813,0.7733392461512449
naive_adapter,0.0,2,3,3,15,0.8333333333333334,0.4376387298107147,-0.05808376893401146,0.7776060474858794
naive_adapter,0.0,2,3,4,20,0.93125,0.4393240809440613,-0.04518773779273033,0.7704493535207876
naive_adapter,0.0,2,3,5,25,0.79,0.44077086448669434,-0.017756978049874306,0.7725471544614011
naive_adapter,0.0,2,3,6,30,0.8166666666666667,0.44098249077796936,-0.017814800143241882,0.7555040936999725
naive_adapter,0.0,2,3,7,35,0.85,0.4793711006641388,0.022264985367655754,0.7052232865571428
naive_adapter,0.0,2,3,8,40,0.878125,0.4789360463619232,0.0205045398324728,0.6963173036672928
naive_adapter,0.0,2,3,9,45,0.6861111111111111,0.42240846157073975,-0.0036938206758350134,0.7717473610941447
naive_adapter,0.0,2,3,10,50,0.8225,0.45169371366500854,0.01654147170484066,0.7213594797924244
mgp_only,0.0,2,3,1,5,1.0,0.5484122037887573,0.11839939653873444,0.7086001022117573
mgp_only,0.0,2,3,2,10,1.0,0.5465912818908691,0.10944029688835144,0.6534584711002237
mgp_only,0.0,2,3,3,15,0.975,0.5351759791374207,0.10462848097085953,0.6434017556780409
mgp_only,0.0,2,3,4,20,0.975,0.5230932831764221,0.08339382708072662,0.6430552574500727
mgp_only,0.0,2,3,5,25,0.98,0.5127255916595459,0.06969102472066879,0.6448835684361623
mgp_only,0.0,2,3,6,30,0.9791666666666666,0.4994366466999054,0.054638609290122986,0.6613348138207288
mgp_only,0.0,2,3,7,35,0.9714285714285714,0.5041651725769043,0.0642322301864624,0.6414738025204256
mgp_only,0.0,2,3,8,40,0.96875,0.5106154680252075,0.0723971575498581,0.6358356322750137
mgp_only,0.0,2,3,9,45,0.9611111111111111,0.48882386088371277,0.05239935219287872,0.6571124601626263
mgp_only,0.0,2,3,10,50,0.9675,0.5040956139564514,0.07181055098772049,0.6282892634636362
mgc_only,4.0,2,3,1,5,1.0,0.5203093886375427,-0.13867376744747162,0.7597428770291536
mgc_only,4.0,2,3,2,10,0.9,0.4494496285915375,-0.0716918334364891,0.7775091721931966
mgc_only,4.0,2,3,3,15,0.8666666666666667,0.4425598978996277,-0.050527676939964294,0.7704520655887248
mgc_only,4.0,2,3,4,20,0.9625,0.45363035798072815,-0.03927605226635933,0.7570923501643062
mgc_only,4.0,2,3,5,25,0.895,0.4405221939086914,-0.02465442754328251,0.7848087635746256
mgc_only,4.0,2,3,6,30,0.9,0.4521523118019104,-0.019616365432739258,0.7410912714281579
mgc_only,4.0,2,3,7,35,0.8178571428571428,0.4887665808200836,0.023377064615488052,0.7064898424228936
mgc_only,4.0,2,3,8,40,0.8625,0.4819415509700775,0.02143806964159012,0.6884797505866913
mgc_only,4.0,2,3,9,45,0.6722222222222223,0.417600154876709,-0.007718049455434084,0.7797534916644452
mgc_only,4.0,2,3,10,50,0.8025,0.44585537910461426,0.018040336668491364,0.7350171917583057
mgp_mgc,4.0,2,3,1,5,1.0,0.5485605001449585,0.11858566850423813,0.7088141349433893
mgp_mgc,4.0,2,3,2,10,1.0,0.5461330413818359,0.11086300760507584,0.6549791738585697
mgp_mgc,4.0,2,3,3,15,0.9833333333333333,0.535900890827179,0.10624184459447861,0.6432307292827566
mgp_mgc,4.0,2,3,4,20,0.9875,0.5242013335227966,0.0855882316827774,0.6432719311658741
mgp_mgc,4.0,2,3,5,25,0.99,0.5153347253799438,0.07208429276943207,0.6412608590017634
mgp_mgc,4.0,2,3,6,30,0.9916666666666667,0.5008431077003479,0.055148154497146606,0.6584422605635809
mgp_mgc,4.0,2,3,7,35,0.9892857142857143,0.5044476985931396,0.06367678940296173,0.6409239667883594
mgp_mgc,4.0,2,3,8,40,0.990625,0.5113196969032288,0.07230617105960846,0.6340492244889753
mgp_mgc,4.0,2,3,9,45,0.975,0.48821231722831726,0.05129319056868553,0.6577635890832145
mgp_mgc,4.0,2,3,10,50,0.985,0.503553569316864,0.07085025310516357,0.6288267123499481
zero_shot_clap,0.0,3,3,1,5,1.0,0.5624638199806213,0.11750523746013641,0.6850474629421783
zero_shot_clap,0.0,3,3,2,10,1.0,0.5488207936286926,0.11119463294744492,0.6497576574127258
zero_shot_clap,0.0,3,3,3,15,0.9916666666666667,0.5343281626701355,0.11606839299201965,0.6462375912039134
zero_shot_clap,0.0,3,3,4,20,0.98125,0.5235446095466614,0.108909472823143,0.6509596836431546
zero_shot_clap,0.0,3,3,5,25,0.985,0.5231627821922302,0.10794461518526077,0.6508067831523335
zero_shot_clap,0.0,3,3,6,30,0.9625,0.5174693465232849,0.10366172343492508,0.6550032620595669
zero_shot_clap,0.0,3,3,7,35,0.9535714285714286,0.5149497985839844,0.10778827965259552,0.6542532525596801
zero_shot_clap,0.0,3,3,8,40,0.953125,0.5228461027145386,0.11523093283176422,0.6468561081137237
zero_shot_clap,0.0,3,3,9,45,0.9361111111111111,0.5208011865615845,0.1144689992070198,0.6440959409078472
zero_shot_clap,0.0,3,3,10,50,0.9325,0.5216041803359985,0.12025894969701767,0.6428592691360593
naive_adapter,0.0,3,3,1,5,1.0,0.5535197854042053,-0.08794914186000824,0.6944718163103121
naive_adapter,0.0,3,3,2,10,0.8875,0.48182886838912964,-0.0682821199297905,0.7519920239816008
naive_adapter,0.0,3,3,3,15,0.8416666666666667,0.4461469054222107,-0.06261245161294937,0.7623832734787674
naive_adapter,0.0,3,3,4,20,0.86875,0.43607157468795776,-0.04468874633312225,0.7685214893237868
naive_adapter,0.0,3,3,5,25,0.805,0.4350232779979706,-0.027363808825612068,0.7802714515294481
naive_adapter,0.0,3,3,6,30,0.85,0.43790122866630554,-0.03689952567219734,0.7639854130598982
naive_adapter,0.0,3,3,7,35,0.7571428571428571,0.46778106689453125,0.009573142975568771,0.7205094419398632
naive_adapter,0.0,3,3,8,40,0.803125,0.4612184166908264,0.009331610053777695,0.6997456368339389
naive_adapter,0.0,3,3,9,45,0.6694444444444444,0.4209423363208771,-0.01105236355215311,0.7542448855815436
naive_adapter,0.0,3,3,10,50,0.7475,0.457409143447876,0.0204255823045969,0.7007075206619727
mgp_only,0.0,3,3,1,5,1.0,0.5645972490310669,0.11551101505756378,0.6830381827084435
mgp_only,0.0,3,3,2,10,1.0,0.5490773320198059,0.1044168695807457,0.646545195219131
mgp_only,0.0,3,3,3,15,0.9916666666666667,0.5317510366439819,0.10313861817121506,0.6412482527053787
mgp_only,0.0,3,3,4,20,0.99375,0.5194039344787598,0.08488573133945465,0.6392418501631938
mgp_only,0.0,3,3,5,25,0.995,0.5069549679756165,0.06575410813093185,0.6481389043432623
mgp_only,0.0,3,3,6,30,0.9916666666666667,0.4927555024623871,0.05129268765449524,0.6607487195688968
mgp_only,0.0,3,3,7,35,0.975,0.4949135482311249,0.0580672062933445,0.6479922586015033
mgp_only,0.0,3,3,8,40,0.978125,0.5065658688545227,0.07081317156553268,0.638502096202941
mgp_only,0.0,3,3,9,45,0.9611111111111111,0.4859381914138794,0.05014687776565552,0.6620265136636853
mgp_only,0.0,3,3,10,50,0.9625,0.5019469261169434,0.06869474798440933,0.632323874588397
mgc_only,4.0,3,3,1,5,1.0,0.5702981948852539,-0.07811884582042694,0.6813502284094783
mgc_only,4.0,3,3,2,10,0.8875,0.4856109619140625,-0.059809111058712006,0.7454589327933437
mgc_only,4.0,3,3,3,15,0.9333333333333333,0.4390875995159149,-0.06361541152000427,0.7701759243025069
mgc_only,4.0,3,3,4,20,0.94375,0.4354809820652008,-0.04707298427820206,0.7722897658845223
mgc_only,4.0,3,3,5,25,0.875,0.43439483642578125,-0.027610130608081818,0.7862094164018596
mgc_only,4.0,3,3,6,30,0.9,0.43773308396339417,-0.03068704530596733,0.7619380801292356
mgc_only,4.0,3,3,7,35,0.7892857142857143,0.47065746784210205,0.01151412632316351,0.7125401830973322
mgc_only,4.0,3,3,8,40,0.81875,0.4636533856391907,0.011930402368307114,0.706509446056767
mgc_only,4.0,3,3,9,45,0.7111111111111111,0.42256614565849304,-0.006866242736577988,0.7673000845142594
mgc_only,4.0,3,3,10,50,0.825,0.45272645354270935,0.018699055537581444,0.721661722573147
mgp_mgc,4.0,3,3,1,5,1.0,0.5642561912536621,0.11571961641311646,0.683422334061813
mgp_mgc,4.0,3,3,2,10,1.0,0.5502525568008423,0.10560879111289978,0.6454418807703233
mgp_mgc,4.0,3,3,3,15,0.9916666666666667,0.5330573916435242,0.1067090705037117,0.6413396026760252
mgp_mgc,4.0,3,3,4,20,0.99375,0.5208326578140259,0.08840465545654297,0.6389740328593609
mgp_mgc,4.0,3,3,5,25,0.99,0.5093076229095459,0.06975024938583374,0.6460614179095764
mgp_mgc,4.0,3,3,6,30,0.9875,0.4898558259010315,0.04891568422317505,0.6667303875980847
mgp_mgc,4.0,3,3,7,35,0.9785714285714285,0.490408718585968,0.053008515387773514,0.6546061991357247
mgp_mgc,4.0,3,3,8,40,0.984375,0.5048650503158569,0.0674985721707344,0.6391746874204857
mgp_mgc,4.0,3,3,9,45,0.9555555555555556,0.4834998548030853,0.0463692881166935,0.6644519380805382
mgp_mgc,4.0,3,3,10,50,0.9625,0.5011131167411804,0.06652618199586868,0.6323978818268133
zero_shot_clap,0.0,4,3,1,5,1.0,0.5509597063064575,0.11422877013683319,0.6945838716642542
zero_shot_clap,0.0,4,3,2,10,1.0,0.5403316020965576,0.1112896278500557,0.6525054233366783
zero_shot_clap,0.0,4,3,3,15,1.0,0.5379561185836792,0.12325242161750793,0.6395067732082335
zero_shot_clap,0.0,4,3,4,20,1.0,0.5305705070495605,0.11613299697637558,0.6456639364349183
zero_shot_clap,0.0,4,3,5,25,1.0,0.5276522040367126,0.11246830224990845,0.6469220659241499
zero_shot_clap,0.0,4,3,6,30,0.975,0.5258963704109192,0.10895264148712158,0.651178669441956
zero_shot_clap,0.0,4,3,7,35,0.9607142857142857,0.5230879187583923,0.11340289562940598,0.6494621379970776
zero_shot_clap,0.0,4,3,8,40,0.95625,0.5274399518966675,0.11778683960437775,0.6453912121680049
zero_shot_clap,0.0,4,3,9,45,0.9611111111111111,0.5261527299880981,0.11585669219493866,0.6435576846708013
zero_shot_clap,0.0,4,3,10,50,0.9475,0.5230349898338318,0.1204366609454155,0.6437981112286729
naive_adapter,0.0,4,3,1,5,1.0,0.5305284261703491,-0.10454873740673065,0.7214267404193337
naive_adapter,0.0,4,3,2,10,0.9,0.4551161229610443,-0.06345546245574951,0.7504686225197269
naive_adapter,0.0,4,3,3,15,0.8833333333333333,0.42531082034111023,-0.05365993082523346,0.7710957961153685
naive_adapter,0.0,4,3,4,20,0.88125,0.45360812544822693,-0.029062572866678238,0.7438738503248583
naive_adapter,0.0,4,3,5,25,0.835,0.4467307925224304,-0.017161505296826363,0.768802244924587
naive_adapter,0.0,4,3,6,30,0.8583333333333333,0.4462731182575226,-0.029605409130454063,0.7460881441790893
naive_adapter,0.0,4,3,7,35,0.8607142857142858,0.48770371079444885,0.021704252809286118,0.7018972488166311
naive_adapter,0.0,4,3,8,40,0.8,0.46860677003860474,0.014736938290297985,0.7022118009401167
naive_adapter,0.0,4,3,9,45,0.6777777777777778,0.41924694180488586,-0.011563279666006565,0.7852755283499318
naive_adapter,0.0,4,3,10,50,0.7925,0.4535871148109436,0.017738651484251022,0.7171120864403222
mgp_only,0.0,4,3,1,5,1.0,0.5523969531059265,0.11231227219104767,0.6930346544757731
mgp_only,0.0,4,3,2,10,1.0,0.541583776473999,0.105722576379776,0.6474318825060158
mgp_only,0.0,4,3,3,15,1.0,0.537480890750885,0.11010131239891052,0.6282635051001018
mgp_only,0.0,4,3,4,20,1.0,0.5286864042282104,0.09094648063182831,0.6253946380019789
mgp_only,0.0,4,3,5,25,0.99,0.5110021233558655,0.0677923858165741,0.6408631183899945
mgp_only,0.0,4,3,6,30,0.9875,0.5027815699577332,0.055157870054244995,0.650336348135877
mgp_only,0.0,4,3,7,35,0.975,0.5065414309501648,0.0630052238702774,0.6317626885274816
mgp_only,0.0,4,3,8,40,0.971875,0.5117813348770142,0.07039972394704819,0.6298831639808673
mgp_only,0.0,4,3,9,45,0.9694444444444444,0.4917975664138794,0.048995308578014374,0.6557585723538845
mgp_only,0.0,4,3,10,50,0.9575,0.5028343200683594,0.06552138924598694,0.630324154646924
mgc_only,4.0,4,3,1,5,1.0,0.5505980253219604,-0.1048882007598877,0.7155151954324044
mgc_only,4.0,4,3,2,10,0.9125,0.47637778520584106,-0.0625540092587471,0.7441935090331827
mgc_only,4.0,4,3,3,15,0.975,0.4430913031101227,-0.05591752007603645,0.7682819865983779
mgc_only,4.0,4,3,4,20,0.96875,0.45030155777931213,-0.03136223182082176,0.7501292346545565
mgc_only,4.0,4,3,5,25,0.865,0.44384291768074036,-0.019336258992552757,0.7703911465221577
mgc_only,4.0,4,3,6,30,0.9083333333333333,0.4459863603115082,-0.02839585207402706,0.7437196623612428
mgc_only,4.0,4,3,7,35,0.8607142857142858,0.4804941415786743,0.014230628497898579,0.7109250633421542
mgc_only,4.0,4,3,8,40,0.85,0.4674021601676941,0.015464426949620247,0.7027675161522869
mgc_only,4.0,4,3,9,45,0.7166666666666667,0.41815996170043945,-0.013000527396798134,0.7741990484722441
mgc_only,4.0,4,3,10,50,0.8475,0.45077773928642273,0.015065676532685757,0.7276683301337001
mgp_mgc,4.0,4,3,1,5,1.0,0.5530522465705872,0.11209404468536377,0.6930290140424697
mgp_mgc,4.0,4,3,2,10,1.0,0.5418164730072021,0.10603734105825424,0.6482332572511962
mgp_mgc,4.0,4,3,3,15,1.0,0.5373114347457886,0.11324454098939896,0.63200327031605
mgp_mgc,4.0,4,3,4,20,1.0,0.5287438631057739,0.09433755278587341,0.6293713470375097
mgp_mgc,4.0,4,3,5,25,1.0,0.514667272567749,0.07471241056919098,0.6396168319337835
mgp_mgc,4.0,4,3,6,30,0.9916666666666667,0.5065879821777344,0.06163487210869789,0.6480240645639688
mgp_mgc,4.0,4,3,7,35,0.9857142857142858,0.5080397725105286,0.06736789643764496,0.6333254138203606
mgp_mgc,4.0,4,3,8,40,0.9875,0.5153366327285767,0.07616497576236725,0.628284648562573
mgp_mgc,4.0,4,3,9,45,0.9694444444444444,0.4952864646911621,0.05347922444343567,0.6527333263334248
mgp_mgc,4.0,4,3,10,50,0.9875,0.5047783851623535,0.06836336106061935,0.6287238160416357
zero_shot_clap,0.0,5,3,1,5,1.0,0.5429844856262207,0.12249983847141266,0.6752256468201969
zero_shot_clap,0.0,5,3,2,10,1.0,0.5308592915534973,0.10993660986423492,0.6512159557095372
zero_shot_clap,0.0,5,3,3,15,0.975,0.5210753679275513,0.11910105496644974,0.6416294564742804
zero_shot_clap,0.0,5,3,4,20,0.975,0.5136991739273071,0.11072634905576706,0.6439495079941859
zero_shot_clap,0.0,5,3,5,25,0.98,0.519904613494873,0.1118442565202713,0.6420728113859953
zero_shot_clap,0.0,5,3,6,30,0.9666666666666667,0.5152290463447571,0.10922106355428696,0.6465999017940472
zero_shot_clap,0.0,5,3,7,35,0.9428571428571428,0.5137514472007751,0.11239908635616302,0.6473041016472478
zero_shot_clap,0.0,5,3,8,40,0.928125,0.5189829468727112,0.11735992133617401,0.6448793676101952
zero_shot_clap,0.0,5,3,9,45,0.925,0.514591634273529,0.11544295400381088,0.6433197185089019
zero_shot_clap,0.0,5,3,10,50,0.9325,0.5129942297935486,0.11921274662017822,0.6441393327113766
naive_adapter,0.0,5,3,1,5,1.0,0.52327960729599,-0.08277174830436707,0.69923071252813
naive_adapter,0.0,5,3,2,10,0.8875,0.4498775005340576,-0.07031966000795364,0.759751368499555
naive_adapter,0.0,5,3,3,15,0.7916666666666666,0.42039602994918823,-0.05332644656300545,0.7695346355780854
naive_adapter,0.0,5,3,4,20,0.89375,0.42894238233566284,-0.04003326967358589,0.7608145528942626
naive_adapter,0.0,5,3,5,25,0.795,0.42817890644073486,-0.020859278738498688,0.7831730705657405
naive_adapter,0.0,5,3,6,30,0.8166666666666667,0.43083593249320984,-0.02999536320567131,0.746365724617632
naive_adapter,0.0,5,3,7,35,0.7714285714285715,0.45682165026664734,0.0109981345012784,0.7292735601933653
naive_adapter,0.0,5,3,8,40,0.7375,0.4456889033317566,0.0020099799148738384,0.7276957246586739
naive_adapter,0.0,5,3,9,45,0.675,0.41284000873565674,-0.01208400260657072,0.7711294654353141
naive_adapter,0.0,5,3,10,50,0.7575,0.4402662515640259,0.015959357842803,0.722706103116949
mgp_only,0.0,5,3,1,5,1.0,0.5453407168388367,0.12088606506586075,0.6734237323506629
mgp_only,0.0,5,3,2,10,1.0,0.5314213037490845,0.10440075397491455,0.64800897491505
mgp_only,0.0,5,3,3,15,0.9666666666666667,0.5181164145469666,0.10713540762662888,0.6373325238147537
mgp_only,0.0,5,3,4,20,0.96875,0.511039137840271,0.09089814126491547,0.6304939467401586
mgp_only,0.0,5,3,5,25,0.96,0.5080139636993408,0.07762371003627777,0.6355650659768672
mgp_only,0.0,5,3,6,30,0.9666666666666667,0.49288150668144226,0.0606413409113884,0.6505366888123724
mgp_only,0.0,5,3,7,35,0.9428571428571428,0.49705255031585693,0.06718713045120239,0.6371622759106441
mgp_only,0.0,5,3,8,40,0.934375,0.5021032094955444,0.07261060923337936,0.6377709267306134
mgp_only,0.0,5,3,9,45,0.9277777777777778,0.4833602011203766,0.05399135872721672,0.6543148869822794
mgp_only,0.0,5,3,10,50,0.94,0.4926234483718872,0.0662970319390297,0.6334503186481691
mgc_only,4.0,5,3,1,5,1.0,0.5204135179519653,-0.10399468243122101,0.720841471151338
mgc_only,4.0,5,3,2,10,0.9125,0.4536101222038269,-0.06842660158872604,0.7609837793658739
mgc_only,4.0,5,3,3,15,0.875,0.43003299832344055,-0.05557259917259216,0.770238539223475
mgc_only,4.0,5,3,4,20,0.925,0.4443727135658264,-0.034114908427000046,0.7490309665181865
mgc_only,4.0,5,3,5,25,0.855,0.4358937740325928,-0.01839056983590126,0.7708845903723414
mgc_only,4.0,5,3,6,30,0.85,0.4302673041820526,-0.026109006255865097,0.7540028727160781
mgc_only,4.0,5,3,7,35,0.7964285714285714,0.4689382314682007,0.02012278325855732,0.7046421380280389
mgc_only,4.0,5,3,8,40,0.79375,0.45401543378829956,0.011916758492588997,0.7140789015122803
mgc_only,4.0,5,3,9,45,0.6833333333333333,0.4145798683166504,-0.006493522785604,0.7635752452727909
mgc_only,4.0,5,3,10,50,0.8125,0.44137153029441833,0.014447926543653011,0.7153301003655068
mgp_mgc,4.0,5,3,1,5,1.0,0.5450197458267212,0.12098284810781479,0.6736715579813143
mgp_mgc,4.0,5,3,2,10,0.9875,0.5316333770751953,0.10575143992900848,0.6482586986703878
mgp_mgc,4.0,5,3,3,15,0.95,0.5200369954109192,0.11052731424570084,0.636061861482341
mgp_mgc,4.0,5,3,4,20,0.9625,0.5119064450263977,0.09195414185523987,0.6305115253344509
mgp_mgc,4.0,5,3,5,25,0.965,0.5080035328865051,0.07722534239292145,0.6359101250078928
mgp_mgc,4.0,5,3,6,30,0.975,0.49429798126220703,0.06228296831250191,0.6486963406753921
mgp_mgc,4.0,5,3,7,35,0.9607142857142857,0.4963539242744446,0.06598585098981857,0.6372915284930114
mgp_mgc,4.0,5,3,8,40,0.965625,0.500745415687561,0.07126891613006592,0.6394444368682556
mgp_mgc,4.0,5,3,9,45,0.9472222222222222,0.4747501313686371,0.04710996896028519,0.6689865696302929
mgp_mgc,4.0,5,3,10,50,0.9575,0.48916876316070557,0.06379107385873795,0.6397909780774409
