method,beta,fold,seed,task_id,pos_mean,neg_mean,gap_distance
mgc_only,4.0,1,0,1,0.5027570128440857,0.11487028747797012,0.7057993381328874
mgc_only,4.0,1,0,2,0.3397027850151062,-0.01660619117319584,0.844547478625462
mgc_only,4.0,1,0,3,0.35045450925827026,-0.003155134618282318,0.8372268661081765
mgc_only,4.0,1,0,4,0.3915252685546875,0.03345669060945511,0.7830423403516839
mgc_only,4.0,1,0,5,0.4023417532444,0.02504592016339302,0.7629460189722006
mgc_only,4.0,1,0,6,0.3648855984210968,0.020112961530685425,0.822067090720877
mgc_only,4.0,1,0,7,0.3566700518131256,-0.022567979991436005,0.8032842441199836
mgc_only,4.0,1,0,8,0.4046241343021393,0.03563006594777107,0.7559712301133753
mgc_only,4.0,1,0,9,0.4020812511444092,0.03276887536048889,0.751886692592422
mgc_only,4.0,1,0,10,0.3623846769332886,-0.003422545501962304,0.8202091202134987
mgp_mgc,4.0,1,0,1,0.48334017395973206,0.18794766068458557,0.7200783405207138
mgp_mgc,4.0,1,0,2,0.4172743260860443,0.10350629687309265,0.77714912608187
mgp_mgc,4.0,1,0,3,0.3948560059070587,0.06588970124721527,0.7678886904019548
mgp_mgc,4.0,1,0,4,0.40105289220809937,0.05603334680199623,0.7522144038324433
mgp_mgc,4.0,1,0,5,0.4048518240451813,0.04694117233157158,0.7273234559147592
mgp_mgc,4.0,1,0,6,0.3801027834415436,0.038075704127550125,0.7731144126847693
mgp_mgc,4.0,1,0,7,0.35710105299949646,-0.00616750493645668,0.7865320108361014
mgp_mgc,4.0,1,0,8,0.4059827923774719,0.039517536759376526,0.7199334092935961
mgp_mgc,4.0,1,0,9,0.4119053781032562,0.03484032303094864,0.6963053611578618
mgp_mgc,4.0,1,0,10,0.39009103178977966,0.02429300919175148,0.7559882684402263
zero_shot_clap,0.0,2,0,1,0.4541921615600586,0.20828139781951904,0.7702904767439461
zero_shot_clap,0.0,2,0,2,0.41824084520339966,0.15548895299434662,0.786751113412759
zero_shot_clap,0.0,2,0,3,0.39343318343162537,0.08028502017259598,0.7823336475368822
zero_shot_clap,0.0,2,0,4,0.3844778537750244,0.051085516810417175,0.7818293934151157
zero_shot_clap,0.0,2,0,5,0.3813062012195587,0.03660605102777481,0.7826188611612824
zero_shot_clap,0.0,2,0,6,0.37041935324668884,0.027362236753106117,0.7897626577859899
zero_shot_clap,0.0,2,0,7,0.3789536654949188,0.026752565056085587,0.7665041761615227
zero_shot_clap,0.0,2,0,8,0.37892693281173706,0.025537600740790367,0.7636260450575642
zero_shot_clap,0.0,2,0,9,0.37922418117523193,0.027973975986242294,0.7619412884031086
zero_shot_clap,0.0,2,0,10,0.3840370178222656,0.02743900753557682,0.7608156474277445
naive_adapter,0.0,2,0,1,0.4937419891357422,0.10866978019475937,0.7109776239924234
naive_adapter,0.0,2,0,2,0.3116983473300934,-0.043647389858961105,0.8693955426059664
naive_adapter,0.0,2,0,3,0.3564434051513672,0.020913762971758842,0.8315649374327267
naive_adapter,0.0,2,0,4,0.38067448139190674,0.032108332961797714,0.8123145900580864
naive_adapter,0.0,2,0,5,0.39711517095565796,0.019097842276096344,0.768214679141814
naive_adapter,0.0,2,0,6,0.3562602996826172,0.014221983030438423,0.8351226849520672
naive_adapter,0.0,2,0,7,0.3431982398033142,-0.027990145608782768,0.8176563087517602
naive_adapter,0.0,2,0,8,0.3947160840034485,0.04124268889427185,0.7695512446778516
naive_adapter,0.0,2,0,9,0.3939625918865204,0.03406199812889099,0.7431427203566864
naive_adapter,0.0,2,0,10,0.3506688177585602,-0.00448094354942441,0.815079816916968
mgp_only,0.0,2,0,1,0.4879513680934906,0.1965828686952591,0.7298674637527025
mgp_only,0.0,2,0,2,0.4135943055152893,0.10553190112113953,0.7787367103929086
mgp_only,0.0,2,0,3,0.3999771177768707,0.07526273280382156,0.7667885501981934
mgp_only,0.0,2,0,4,0.40480107069015503,0.06460843980312347,0.7632522530867384
mgp_only,0.0,2,0,5,0.4085685610771179,0.053752053529024124,0.7271093493738094
mgp_only,0.0,2,0,6,0.3816714584827423,0.04603930190205574,0.7734506784077092
mgp_only,0.0,2,0,7,0.3631381690502167,0.011488554067909718,0.7777257428462413
mgp_only,0.0,2,0,8,0.4049447178840637,0.045997802168130875,0.7124760998560408
mgp_only,0.0,2,0,9,0.4052470028400421,0.038856249302625656,0.6962677735452312
mgp_only,0.0,2,0,10,0.3904138505458832,0.03417603299021721,0.7494587454096394
mgc_only,4.0,2,0,1,0.48625320196151733,0.08364137262105942,0.7210646067157954
mgc_only,4.0,2,0,2,0.3124484121799469,-0.049042511731386185,0.8678843398475949
mgc_only,4.0,2,0,3,0.3398270308971405,0.00326590146869421,0.8572925778115577
mgc_only,4.0,2,0,4,0.38494202494621277,0.03994040563702583,0.809848301337207
mgc_only,4.0,2,0,5,0.38901764154434204,0.017271962016820908,0.7761567821242281
mgc_only,4.0,2,0,6,0.3594188094139099,0.014026474207639694,0.8321741345030599
mgc_only,4.0,2,0,7,0.3582104444503784,-0.017540350556373596,0.7917805575280487
mgc_only,4.0,2,0,8,0.38470181822776794,0.02310524508357048,0.7650305340868551
mgc_only,4.0,2,0,9,0.3868951201438904,0.023235071450471878,0.7391231135592122
mgc_only,4.0,2,0,10,0.3544570803642273,-0.0039710067212581635,0.8091197678982819
mgp_mgc,4.0,2,0,1,0.4894399046897888,0.1961575299501419,0.7297676072099082
mgp_mgc,4.0,2,0,2,0.4169001579284668,0.10831107944250107,0.7775686667422999
mgp_mgc,4.0,2,0,3,0.3972371220588684,0.07320380210876465,0.7697359382573322
mgp_mgc,4.0,2,0,4,0.4020896553993225,0.06198844313621521,0.7676070087354719
mgp_mgc,4.0,2,0,5,0.40368783473968506,0.04966222122311592,0.7350342865403854
mgp_mgc,4.0,2,0,6,0.3801685869693756,0.0417533777654171,0.7700854790940661
mgp_mgc,4.0,2,0,7,0.3637712001800537,0.008834784850478172,0.7732696269686442
mgp_mgc,4.0,2,0,8,0.40515437722206116,0.045619234442710876,0.7130701574583161
mgp_mgc,4.0,2,0,9,0.4072016775608063,0.03981677070260048,0.693216119436366
mgp_mgc,4.0,2,0,10,0.38856926560401917,0.032532721757888794,0.7523761042624436
zero_shot_clap,0.0,3,0,1,0.45221805572509766,0.192658931016922,0.7770962017770411
zero_shot_clap,0.0,3,0,2,0.42234688997268677,0.1450575441122055,0.7995363817643948
zero_shot_clap,0.0,3,0,3,0.3950517773628235,0.0743648111820221,0.7901746366274827
zero_shot_clap,0.0,3,0,4,0.3841506838798523,0.046331338584423065,0.7856792671274728
zero_shot_clap,0.0,3,0,5,0.38263779878616333,0.031516507267951965,0.7876588116434602
zero_shot_clap,0.0,3,0,6,0.3735223114490509,0.024726901203393936,0.7927433298550618
zero_shot_clap,0.0,3,0,7,0.3813650608062744,0.02186841331422329,0.7702660750409234
zero_shot_clap,0.0,3,0,8,0.38433343172073364,0.02233092486858368,0.7653828356092194
zero_shot_clap,0.0,3,0,9,0.38321393728256226,0.02694632299244404,0.7609512804739074
zero_shot_clap,0.0,3,0,10,0.38738563656806946,0.026346389204263687,0.7574214496219209
naive_adapter,0.0,3,0,1,0.5171514749526978,0.09979937970638275,0.7142016190969983
naive_adapter,0.0,3,0,2,0.3439329266548157,-0.02114720828831196,0.8508291078044975
naive_adapter,0.0,3,0,3,0.35342079401016235,0.00339086283929646,0.8382118834260538
naive_adapter,0.0,3,0,4,0.39909905195236206,0.03374164551496506,0.7784149681270344
naive_adapter,0.0,3,0,5,0.40858757495880127,0.018806196749210358,0.7432861789310293
naive_adapter,0.0,3,0,6,0.3736305236816406,0.016410551965236664,0.7968955058705566
naive_adapter,0.0,3,0,7,0.3480675220489502,-0.030267445370554924,0.7902055574467666
naive_adapter,0.0,3,0,8,0.40339183807373047,0.03252369910478592,0.7370637554122311
naive_adapter,0.0,3,0,9,0.4031645953655243,0.03676841780543327,0.7201295619028459
naive_adapter,0.0,3,0,10,0.37870338559150696,0.011452313512563705,0.7656961016078283
mgp_only,0.0,3,0,1,0.4855397343635559,0.17816486954689026,0.7361451177340094
mgp_only,0.0,3,0,2,0.4122529923915863,0.09278036653995514,0.7955262282049791
mgp_only,0.0,3,0,3,0.39106306433677673,0.06249981001019478,0.7800013302508537
mgp_only,0.0,3,0,4,0.39894899725914,0.051779795438051224,0.7614933852892138
mgp_only,0.0,3,0,5,0.4035620093345642,0.041135355830192566,0.7379675927348261
mgp_only,0.0,3,0,6,0.3863029479980469,0.04003173112869263,0.774874565240645
mgp_only,0.0,3,0,7,0.36095985770225525,-0.0045580072328448296,0.7792035802436014
mgp_only,0.0,3,0,8,0.4057045876979828,0.03426675498485565,0.7153185820300605
mgp_only,0.0,3,0,9,0.41011160612106323,0.03886701166629791,0.695803621129826
mgp_only,0.0,3,0,10,0.3945144712924957,0.03245948255062103,0.7418288322223815
mgc_only,4.0,3,0,1,0.5111468434333801,0.0876438245177269,0.7205674665656284
mgc_only,4.0,3,0,2,0.33539724349975586,-0.035791054368019104,0.8611378382018902
mgc_only,4.0,3,0,3,0.3368406295776367,-0.010321934707462788,0.8636897053163793
mgc_only,4.0,3,0,4,0.3934421241283417,0.03384876623749733,0.7869964150999598
mgc_only,4.0,3,0,5,0.4011794924736023,0.016358740627765656,0.7548248871524629
mgc_only,4.0,3,0,6,0.37528637051582336,0.017463568598031998,0.8060325034568431
mgc_only,4.0,3,0,7,0.3559577167034149,-0.02734762243926525,0.784817421905891
mgc_only,4.0,3,0,8,0.4022882878780365,0.02712555229663849,0.7492262986728194
mgc_only,4.0,3,0,9,0.40042755007743835,0.031381674110889435,0.7335565751925395
mgc_only,4.0,3,0,10,0.372327983379364,0.005957640241831541,0.7898050192666377
mgp_mgc,4.0,3,0,1,0.48723897337913513,0.1809186488389969,0.7341155527658608
mgp_mgc,4.0,3,0,2,0.41376572847366333,0.09538915753364563,0.7940501808437904
mgp_mgc,4.0,3,0,3,0.39382413029670715,0.06548374891281128,0.7771297986390362
mgp_mgc,4.0,3,0,4,0.40357112884521484,0.0548010878264904,0.7535162437476416
mgp_mgc,4.0,3,0,5,0.4042491912841797,0.0419493168592453,0.736565068280356
mgp_mgc,4.0,3,0,6,0.3868779242038727,0.04019757732748985,0.7739076616868242
mgp_mgc,4.0,3,0,7,0.36008110642433167,-0.005482070613652468,0.7810336506113635
mgp_mgc,4.0,3,0,8,0.4059527814388275,0.03541578724980354,0.7189961563401918
mgp_mgc,4.0,3,0,9,0.41029250621795654,0.03958735242486,0.6967610636842961
mgp_mgc,4.0,3,0,10,0.39390528202056885,0.03147774934768677,0.7421615551421423
zero_shot_clap,0.0,4,0,1,0.4467106759548187,0.2142588347196579,0.7624586883715161
zero_shot_clap,0.0,4,0,2,0.41561466455459595,0.16022402048110962,0.7804190786019473
zero_shot_clap,0.0,4,0,3,0.3984314799308777,0.0780712142586708,0.7872608060479145
zero_shot_clap,0.0,4,0,4,0.39313510060310364,0.050306208431720734,0.7836599649069781
zero_shot_clap,0.0,4,0,5,0.38632702827453613,0.03488140553236008,0.7890599026296354
zero_shot_clap,0.0,4,0,6,0.3786522150039673,0.027277031913399696,0.7945451217427103
zero_shot_clap,0.0,4,0,7,0.38771042227745056,0.024605082347989082,0.773097231248119
zero_shot_clap,0.0,4,0,8,0.3868633806705475,0.022573605179786682,0.7702877023617746
zero_shot_clap,0.0,4,0,9,0.3880038857460022,0.026378363370895386,0.7664226426050622
zero_shot_clap,0.0,4,0,10,0.39278358221054077,0.02542559988796711,0.7631810002595455
naive_adapter,0.0,4,0,1,0.5155248045921326,0.1186349019408226,0.6970445940168584
naive_adapter,0.0,4,0,2,0.3298729360103607,-0.023716501891613007,0.8450450544670616
naive_adapter,0.0,4,0,3,0.3568558990955353,0.003906407859176397,0.8297024606674381
naive_adapter,0.0,4,0,4,0.38559216260910034,0.02623172476887703,0.8135121848976237
naive_adapter,0.0,4,0,5,0.4010689854621887,0.018224060535430908,0.7762292857376454
naive_adapter,0.0,4,0,6,0.3729536831378937,0.019635865464806557,0.8336137973224416
naive_adapter,0.0,4,0,7,0.3695288300514221,-0.02156594581902027,0.8028933339540657
naive_adapter,0.0,4,0,8,0.40836650133132935,0.032500095665454865,0.7555178346820035
naive_adapter,0.0,4,0,9,0.41821879148483276,0.0396433062851429,0.7092931731933297
naive_adapter,0.0,4,0,10,0.37254223227500916,0.004505682736635208,0.800712982162366
mgp_only,0.0,4,0,1,0.4834877848625183,0.20031705498695374,0.7158608357042595
mgp_only,0.0,4,0,2,0.4107242524623871,0.10837563127279282,0.7638398528718922
mgp_only,0.0,4,0,3,0.4039163291454315,0.07055964320898056,0.7609566703134925
mgp_only,0.0,4,0,4,0.4077361226081848,0.05906945839524269,0.759701012036174
mgp_only,0.0,4,0,5,0.4040132462978363,0.04470067843794823,0.7400371215045846
mgp_only,0.0,4,0,6,0.38925614953041077,0.04105480760335922,0.7675288672188048
mgp_only,0.0,4,0,7,0.37314823269844055,0.0019944370724260807,0.7716105139383402
mgp_only,0.0,4,0,8,0.4137088656425476,0.03570391610264778,0.7071700340070255
mgp_only,0.0,4,0,9,0.42127448320388794,0.04169090837240219,0.691403631263181
mgp_only,0.0,4,0,10,0.39448970556259155,0.02865566872060299,0.7599015072994858
mgc_only,4.0,4,0,1,0.5014712810516357,0.10640168190002441,0.6944917482914786
mgc_only,4.0,4,0,2,0.323422372341156,-0.0290719885379076,0.8455816139956901
mgc_only,4.0,4,0,3,0.3603704571723938,0.008308671414852142,0.8223530149801456
mgc_only,4.0,4,0,4,0.3884560465812683,0.025615019723773003,0.8068773942277487
mgc_only,4.0,4,0,5,0.3964966833591461,0.014350398443639278,0.7768533757354521
mgc_only,4.0,4,0,6,0.368765264749527,0.01442650519311428,0.8275398700172821
mgc_only,4.0,4,0,7,0.3556797504425049,-0.032648514956235886,0.8140083883859356
mgc_only,4.0,4,0,8,0.39683833718299866,0.025006510317325592,0.7669693228342069
mgc_only,4.0,4,0,9,0.4054991900920868,0.02948741614818573,0.7213221727838453
mgc_only,4.0,4,0,10,0.3663085997104645,0.0019093852024525404,0.8027539773634186
mgp_mgc,4.0,4,0,1,0.4832432270050049,0.20003095269203186,0.7192524726204185
mgp_mgc,4.0,4,0,2,0.40867558121681213,0.10759662836790085,0.76888559060455
mgp_mgc,4.0,4,0,3,0.40223783254623413,0.07062229514122009,0.7638532553331784
mgp_mgc,4.0,4,0,4,0.40584057569503784,0.05870214104652405,0.7618941600885605
mgp_mgc,4.0,4,0,5,0.40280020236968994,0.04410245642066002,0.743971121486823
mgp_mgc,4.0,4,0,6,0.3880373537540436,0.039856527000665665,0.7698900673833716
mgp_mgc,4.0,4,0,7,0.3759712278842926,0.003205388318747282,0.7677074538574189
mgp_mgc,4.0,4,0,8,0.4148980975151062,0.037008367478847504,0.70857131383008
mgp_mgc,4.0,4,0,9,0.42073744535446167,0.040919091552495956,0.6923258524790052
mgp_mgc,4.0,4,0,10,0.39484503865242004,0.02863706648349762,0.761300765597077
zero_shot_clap,0.0,5,0,1,0.4504106640815735,0.24178151786327362,0.7482246459149549
zero_shot_clap,0.0,5,0,2,0.4216753840446472,0.1709071695804596,0.7801692460441703
zero_shot_clap,0.0,5,0,3,0.3994847238063812,0.09049949049949646,0.7800926674266685
zero_shot_clap,0.0,5,0,4,0.38639694452285767,0.05800500139594078,0.7787440647795089
zero_shot_clap,0.0,5,0,5,0.3859521448612213,0.04378379136323929,0.7791764430072756
zero_shot_clap,0.0,5,0,6,0.37790536880493164,0.035213302820920944,0.7854973372645867
zero_shot_clap,0.0,5,0,7,0.38553550839424133,0.032625462859869,0.7646054102951234
zero_shot_clap,0.0,5,0,8,0.3851129114627838,0.03130276873707771,0.7619194329932664
zero_shot_clap,0.0,5,0,9,0.3848080635070801,0.03365590423345566,0.7592599253166381
zero_shot_clap,0.0,5,0,10,0.3883536458015442,0.031202197074890137,0.7581395869275205
naive_adapter,0.0,5,0,1,0.5095075964927673,0.1613493710756302,0.6744635898889115
naive_adapter,0.0,5,0,2,0.32725781202316284,0.0054948590695858,0.8302546317781191
naive_adapter,0.0,5,0,3,0.3519183397293091,0.02768326736986637,0.8362654279667135
naive_adapter,0.0,5,0,4,0.39098256826400757,0.051578231155872345,0.7797320346107786
naive_adapter,0.0,5,0,5,0.4177113473415375,0.04070053622126579,0.7275831520151995
naive_adapter,0.0,5,0,6,0.36861106753349304,0.0242623183876276,0.809749078266984
naive_adapter,0.0,5,0,7,0.35555464029312134,-0.018553180620074272,0.7877181332495298
naive_adapter,0.0,5,0,8,0.405831903219223,0.042012542486190796,0.7369400571027328
naive_adapter,0.0,5,0,9,0.4085088074207306,0.04003934934735298,0.7199237423394386
naive_adapter,0.0,5,0,10,0.37974846363067627,0.015427152626216412,0.7819391833115003
mgp_only,0.0,5,0,1,0.4860154986381531,0.23037004470825195,0.7023965595589441
mgp_only,0.0,5,0,2,0.41430193185806274,0.12405867874622345,0.769571632080727
mgp_only,0.0,5,0,3,0.4073653519153595,0.09213649481534958,0.7579202107121344
mgp_only,0.0,5,0,4,0.410243421792984,0.07258191704750061,0.7457045294730468
mgp_only,0.0,5,0,5,0.4070374369621277,0.05813993513584137,0.7266783317023374
mgp_only,0.0,5,0,6,0.38559427857398987,0.0502895712852478,0.7706295660658015
mgp_only,0.0,5,0,7,0.36499008536338806,0.009090087376534939,0.7777109234789339
mgp_only,0.0,5,0,8,0.4100790023803711,0.04619865491986275,0.7032120993583633
mgp_only,0.0,5,0,9,0.4129127562046051,0.04798801243305206,0.694397755461418
mgp_only,0.0,5,0,10,0.3839481770992279,0.030228907242417336,0.7639273639189192
mgc_only,4.0,5,0,1,0.5083224773406982,0.14623530209064484,0.678541983161059
mgc_only,4.0,5,0,2,0.31710344552993774,-0.018935617059469223,0.8554496272600823
mgc_only,4.0,5,0,3,0.339787095785141,0.01341332122683525,0.8637123728074154
mgc_only,4.0,5,0,4,0.3610611855983734,0.018392305821180344,0.8313199349521107
mgc_only,4.0,5,0,5,0.40083014965057373,0.027807654812932014,0.7647094200643292
mgc_only,4.0,5,0,6,0.3646877408027649,0.025252867490053177,0.8319103297024556
mgc_only,4.0,5,0,7,0.34820425510406494,-0.01971081830561161,0.8155092112153403
mgc_only,4.0,5,0,8,0.40083950757980347,0.04277925193309784,0.7467077391253077
mgc_only,4.0,5,0,9,0.39775747060775757,0.034916892647743225,0.7354735415766299
mgc_only,4.0,5,0,10,0.36326321959495544,0.0076318769715726376,0.7932811204091984
mgp_mgc,4.0,5,0,1,0.4863647520542145,0.22968411445617676,0.7040329340996062
mgp_mgc,4.0,5,0,2,0.4068111479282379,0.11499631404876709,0.7782252837197677
mgp_mgc,4.0,5,0,3,0.40019968152046204,0.08319364488124847,0.7654011447081625
mgp_mgc,4.0,5,0,4,0.40372586250305176,0.06793000549077988,0.7561345751501417
mgp_mgc,4.0,5,0,5,0.4030624330043793,0.05102226883172989,0.7389239560654718
mgp_mgc,4.0,5,0,6,0.37669116258621216,0.041586872190237045,0.7881375036271607
mgp_mgc,4.0,5,0,7,0.3585190773010254,0.0015094191767275333,0.7888954173824482
mgp_mgc,4.0,5,0,8,0.40422946214675903,0.041988860815763474,0.719530337659699
mgp_mgc,4.0,5,0,9,0.4075562357902527,0.04459184408187866,0.7061842569027791
mgp_mgc,4.0,5,0,10,0.38003721833229065,0.026730982586741447,0.7709181346114435
